url,title,year,text,large_region,local_region
https://www.bbc.co.uk/news/uk-65636770,"MGN journalists knew work was illegal, investigator tells court",2023,"Prince Harry is one of four people taking action against the newspaper publisher

A private investigator who worked for the Daily Mirror's publisher says journalists he dealt with knew ""full well"" he was a practitioner of ""the dark arts"" of unlawful gathering of information.

Steve Whittamore dismissed the newspapers' claims that only a small amount of what he did was illegal.

The Mirror Group Newspapers (MGN) denies senior executives knew about the practices and failed to stop them.

Another key witness also described the MGN as an ""organised crime group"".

Mr Whittamore was giving evidence to the civil trial into breaches of privacy of the Duke of Sussex and other figures.

It is alleged journalists from the newspapers obtained private and confidential information about people's lives through a variety of unlawful means between 1991 and 2011 - including accessing voicemail messages on their phones.

Privacy breaches covered up, Prince Harry case told

Morgan told story was from voicemails, court hears

Prince Harry phone hacking trial explained

Mr Whittamore said he was in no doubt his newspaper customers were aware the information was obtained through 'blagging'.

If the information had been available legitimately, he said, the newspapers would not have needed his help.

At one point, he claimed he used an email address blag2049@hotmail.com to send invoices to his journalist customers, according to his witness statement.

MGN told the court this address had only been used once.

The company has admitted unlawful methods were used to gather stories, but denies that executives and editors knew.

Mr Whittamore was convicted of breaching information laws in 2005 after an investigation during which all his records and payment invoices were seized.

Cross-examining him, Andrew Green KC, for the publisher, suggested that some of these records suggested he had also provided legitimate research for journalists.

""Would you accept the majority of the work you did for MGN was lawful?""

""Perhaps you weren't quite as bad as you now wish the court to believe,"" Mr Green said, referring to Mr Whittamore's invoices.

""Well it wasn't me doing the checks,"" Mr Whittamore responded. His business involved dealing with a network of 'subcontractors' who were experts in blagging confidential information.

He was asked about one invoice for a ""mobile TP conversion"" under the name of Tom Newton-Dunn, then a young journalist for the Daily Mirror, but later political editor of the Sun, and now a presenter on Times Radio.

He told the court this meant getting a name and address for a mobile number, information which usually can't be obtained legitimately by journalists.

Steve Whittamore's statement claims he offered to obtain criminal records, benefits records, or bank details.

His services included providing telephone bills, ex-directory numbers and vehicle registration details.

A key witness in the civil trial also described the publisher of the Daily Mirror as an ""organised crime group"" similar to ""drug gangs and fraud factories"".

Graham Johnson, a journalist convicted of phone hacking, is now helping the claimants bring their case against MGN.

He said the company had been involved in ""systematic crime"" and a ""cover-up which has gone on for over a decade"".

MGN has admitted unlawful methods were used to gather stories, but denies that executives and editors knew.

Mr Johnson said as a journalist for tabloid newspapers he had investigated ""drug gangs in Liverpool, fraud factories in south-east London, street gangs in Birmingham.""

He said MGN was ""no different from an organised crime group. This is a true crime story which is constantly evolving.""

He was being questioned by Mr Green about his role in obtaining evidence of unlawful information gathering and passing it to the claimants.

Mr Johnson said at first he tried to get media organisations including the BBC, ITV and newspapers to report on the methods used by tabloid journalists but they ""didn't want to write the story.""

So, he said ""if the claimants asked me for information I also started giving them information. I had no other way of getting that information out there, because no-one would take the story.""

He said in effect he was ""letting the court be my newspaper.""

An American private investigator Daniel 'Danno' Hanks also gave a statement that he was ""sure that the UK newspapers and their journalists knew what I was doing, not least because they could see the product of what they commissioned"".

Mr Hanks told the court he had been convicted of at least 20 criminal offences but had decided to provide evidence of how newspapers used his services to ""right the wrongs before I pass.""

He specialised in using US databases to get celebrity information including social security information, voting registration records, phone records and details about vehicles.

Giving an example, he said in his witness statement that he had obtained phone records for a boyfriend of the singer Kylie Minogue.

He told the High Court he had a higher level of access to databases as a private investigator, but used this to provide information for journalists, which was illegal.

""I am able to get round the restrictions by simply accessing the database under the false pretence of legitimate PI work,"" he said in his witness statement.

After the phone hacking scandal broke in the UK, he said in his statement: ""Many of the tabloid newspapers appeared to be panicking about using anyone who was a private investigator.""

But, he said: ""They only wanted to distance themselves on paper.""

He was ""encouraged"" to send invoices using the company name ""British American News Service"", rather than his actual names ""Detective Danno"" and ""Backstreet Investigations"".

""I was never asked to change my product or methods which they knew to be illegal,"" he said.

Prince Harry is expected to give evidence at the trial in June. He is among four people whose claims are being heard in the trial as ""representative"" cases of the types of allegations facing the publisher. They will also help the court set the level of damages MGN should pay if the claimants win.

Others involved are Coronation Street actors Nikki Sanderson and Michael Turner, known by his stage name Michael Le Vell, and comedian Paul Whitehouse's ex-wife Fiona Wightman.",England,Scotland
https://www.bbc.co.uk/news/articles/c8e40rree3zo,Chip shop's illegal worker warning after Â£40k fine,2025,"Mark Sullivan said immigration officers alleged one of his employees was using a false identity to work in the UK

A Surrey chip shop owner has warned other small businesses to check workers' legal documentation to work in the UK after he was fined Â£40,000.

Mark Sullivan, who runs Big Fry Fish & Chips in Egham, said immigration officers took away one of his managers in March, after the Home Office alleged they were using a false identity.

The Home Office told the BBC it was employers' responsibility to conduct right to work checks and that they were ""clamping down"" on those who failed to do them.

Mr Sullivan said the worker had supplied him all the paperwork, which included a copy of his UK passport, addresses, bank account and national insurance, which Mr Sullivan thought was legitimate.

Mr Sullivan toldRadio Surrey: ""We later found out he had a totally different name, which was different from all the paperwork he had given us.

""There were no red flags to suggest he was anything but the person who we were led to believe. He was also employed in the UK before he worked for us.""

He added the worker was employed at his shop on February 2023 and at the time he was paying back the worker's student loan and an attachment of earnings order from a borough council for his rent arrears.

Mr Sullivan said he submitted the documents, supplied to him from the concerned worker, to the Home Office.

He added he was not worried at the time because the documents were supported.

""I then received a letter from Home Office saying we were fined Â£40,000 for employing an illegal person. We were in total shock,"" Mr Sullivan said.

Mr Sullivan said the original fine was Â£45,000 but he was given a discount as he assisted Home Office with their enquiries straight away.

He said he was advised by an immigration lawyer to pay the fine rather than challenge it, otherwise the cost could reach up to Â£80,000 if he lost the appeal.

He added he was given an option to reduce the fine to Â£28,000 if it was paid within a time frame, which he paid.

""It's had a big impact on the business. There's a massive cash flow hole,"" he added.

""Obviously, retail trade is struggling and this is the last thing we needed.""

Mr Sullivan said there was ""nothing he could have done more"" to detect red flags and it was a ""genuine mistake"".

""When we employed him, we went online to confirm his right to work. One of the first questions asked was does the person have a UK passport,"" he added.

""As soon as we clicked 'yes', because as far as we were concerned he did, the website said no further checks were needed.

""We can't check people's passports whether they're true or not. We also paid him through the pay as you go system (PAYE).""

Craig Beaumont, executive director at the Federation of Small Businesses (FSB), said a penalty of this amount could be ""fatal"" to small businesses.

""Small employers take their responsibilities seriously in necessary documentation checks, but ultimately they are not immigration officers,"" they added.

""They need a system which treats genuine mistakes proportionately rather than punishing them with crushing fines large enough potentially to threaten the existence of their business.""

A government spokesperson said: ""Illegal working undermines honest employers and undercuts local wages â it is against the law to work in the UK when you have no right to be here.

""Employers are responsible for carrying out right to work checks, there is comprehensive guidance on how to do this and we are clamping down on those who do not.

They added that right to work checks can be completed by either a manual check, checking using a digital verification service, or a Home Office online check.

Follow BBC Surrey onFacebook,external, onX,external, and onInstagram,external. Send your story ideas tosoutheasttoday@bbc.co.uk,externalor WhatsApp us on 08081 002250.",England,Surrey
https://www.bbc.co.uk/news/uk-wales-north-east-wales-39454215,Flintshire beauty salon raid uncovers illegal workers,2017,"A beauty salon in Flintshire is facing a potential penalty of up to Â£40,000 after the Home Office found illegal immigrants working at the premises.

A Vietnamese child and a 33-year-old Vietnamese man were found by immigration enforcement officers at the Crystal Nails & Beauty shop in Buckley.

The child has been referred to social services while the man now faces deportation after the raid on Tuesday.

Crystal Nails & Beauty were served with an illegal worker notice.

""Those who use and exploit illegal workers face severe financial penalties,"" said Richard Johnson, from Immigration Enforcement in Wales.

""We are happy to work with businesses to ensure the right pre-employment checks are carried out, but those intent on operating outside the law will be found and will be punished.""",Wales,Wales Politics
https://www.bbc.co.uk/news/uk-england-cornwall-39431430,Evidence migrants at Cornwall care homes were working illegally,2017,"Cyrus Ali runs Ucruitment which recruited workers from Croatia to work in care in England

Bosses at a scandal-hit care home used a self-employment sham to bring in illegal workers, it has been claimed.

The Morleigh Group ran six homes in Cornwall whichwere exposed last year for ""horrifying"" levels of care.

A BBC investigation has revealed the group used recruitment agency Ucruitment to get workers from Croatia, who have restricted rights to work in the UK.

The agency and the care home owners have denied any wrongdoing.

The Morleigh Group closed one of its care homes following a series of damning inspections. The company's owner, Patricia Juleff has sold the other five.

Former resident Beryl Charlesworth told the BBC some of the workers were poorly trained and spoke little English.

She said carers were inadequately trained with some not sure how to empty her stoma bag.

Beryl Charlesworth said she struggled to understand what the migrant care workers were saying

""They wouldn't clean it, and they'd get it all over my pouch so I couldn't touch it and I'd be in tears and I'd say I haven't had a proper wash this morning.

""Lots of times it made me feel very sad. At the time I thought I'm never going to get out of this place.""

Ana Maros was one of at least six Croations who worked for the Morleigh Group and were advised to set up as self-employed.

Croatia is a new member of the EU and self-employment is one of the only ways Croatians can legally work in the UK.

Ana Maros, from Croatia, set herself up as self- employed before starting work for the Morleigh Group

The BBC filmed Ucruitment at a job fair in Athens where they advised workers they could declare as self-employed to work legally.

But Ana failed to pay any tax when she was working in England and said her work was controlled by Mrs Juleff.

""You couldn't choose when you will work or not. They expect me to be always with my phone.

""And anytime they need me to answer on phone, which was - it wasn't nice it was really stressful.""

Employment lawyer Jacqueline McGuigan said there was clear evidence of a self-employment sham.

""If they were genuinely self-employed they would not be working for one care home.

""They (the care home owners) would be saving tens of thousands in tax and national insurance, holiday and sick pay, training.

""They would simply be running their own business and perhaps having two or three care homes and deciding what they would do day-in and day-out.

""They're providing a personal service to one care home every day at the control of the care home owner so to me that is almost a no brainer - it's open and shut.""

Ucruitment is run by Cyrus Ali who is also known as Ali Cyrus Zidane Mohammed and Salim Habib Mohammed Ali Shivji.

He and his wife were banned from being company directors after the Insolvency Service found they had cheated migrant care workers out of hundreds of thousands of pounds, for training they had promised but never delivered.

Ucruitment said all self-employed contractors, including workers from Croatia were legitimately self-employed and were fully compliant with all UK employment and immigration laws.

Owner Cyrus Ali said the agency facilitated introductions between clients and care staff.

Patricia Juleff ,who owned the Morliegh Group, has sold five of her care homes and closed another

She said: ""Ucruitment were engaged to ensure that the said workers had the right to live and work in the UK"".

The Morleigh Group homes' new owners, Cornwallis Care Services, believes the Croatian staff had no rights to work in the UK and have now ""halted"" their services.

Watch Inside Out South West's investigation on BBC One on Friday 31 March at 19:30 BST and on the iPlayer for 30 days thereafter.",England,Cornwall
https://www.bbc.co.uk/news/articles/c99vyvn28gxo,Hunt master and assistant guilty of illegal fox chase,2024,"The foxhounds were filmed massing at a fence during the chase

A hunt master and assistant have been found guilty of illegally hunting a fox with dogs.

Tom Lyle, 34, and whipper-in Marcus Boundy, 23, were riding with the Portman Hunt near Stourpaine, Dorset, on 15 September 2022, when their hounds picked up a scent, Weymouth magistrates heard.

A drone operated by hunt saboteurs filmed the fox running out of a maize field with the pack of foxhounds in close pursuit, the court heard.

Lyle, of Bryanston, was ordered to pay Â£1,660 in a fine and court costs, while Boundy, of Exford, Somerset, will pay Â£810.

Warning: The video below contains scenes that some viewers may find upsetting

Three members of the Portman Hunt were originally charged by Dorset Police

In the drone images played in court, the fox ran into a wood closely pursued by dogs, who clambered over each other to cross a barbed wire fence.

Giving evidence, Lyle said the Portman had been on a legal trail hunt, following a fox scent laid by a hunt member.

He said it was normal for a trail to be laid through barbed wire.

Boundy, who was assisting those responsible for controlling the dogs, said he was happy to see them massing at the fence and thought they were following a trail.

Drone footage of the hunt was played during the trial

However, magistrates said it was ""inconceivable that Mr Boundy did not see or hear the hounds in pursuit"".

They said Lyle, as master of the Portman and the huntsman in charge of the hounds, would have been told of the fox's presence.

They said no effort was made to call off the hounds.

Magistrates fined Lyle Â£900 and imposed a Â£400 fine on Boundy.

On the first day of the trial on Monday, the owner of the land, Mark Pearson, 64, of Little Hanford near Child Okeford, Dorset, was told no evidence would be offered against him.

Do you have a story BBC Dorset should cover?

You can followBBC DorsetonFacebook,external,X (Twitter),external, orInstagram,external.",England,Dorset
https://www.bbc.co.uk/news/world-middle-east-25127368,Saudi crackdown on illegal workers sparks heated debate,2013,"For Abu Osama al-Qeithy, starting up a small business in the Saudi capital, Riyadh, has been difficult.

He has paid for his operators' licence and insurance, and met all the conditions set by the ministry of labour, but his fast-food outlet is still standing idle as workers have become something of a rarity.

""I applied three months ago to get visas for foreign workers and am still waiting,"" Mr Qeithy says.

""The usual government reply has been: 'Your application is still being considered.' Every single day counts, especially because I have to pay the monthly rental to keep the shop.""

On 4 November, the Saudi authorities started rounding up and deporting foreigners who were working illegally in the Gulf kingdom, as part of a campaign to enforce new labour laws.

The clampdown has made it harder for some businesses to operate.

Thousands turned themselves in voluntarily, some with luggage in hand

Dozens of shops and restaurants across the country were forced to close as illegal migrants went into hiding or returned to their home countries to avoid being arrested or prosecuted.

Labour ministry officials say as many as 60,000 foreigners who had been violating the residence and employment regulations have so far been deported.

The start of the campaign triggered riots in some of deprived areas of Riyadh, with several Africans reportedly killed in clashes with police.

In the holy city of Mecca - some 875km (545 miles) west of the capital - 6,000 street cleaners went on strike for five days to protest against harassment by the immigration authorities as well as non-payment of wages and poor working conditions.

The cleaners, most of whom are from Bangladesh, only ended their strike after their Saudi employer agreed to renew their contracts and legalise their status.

Mr Qeithy's problems have been compounded by the corresponding sharp rise in wages sought by the foreigners working legally in the country. Demand is suddenly far outstripping supply.

Furthermore, it costs about four or five times more to employ fellow Saudis, many of whom are unwilling to do jobs seen by the majority as menial, such as cleaning and shop-keeping.

""They would not accept 2,000 riyals ($533; Â£327) a month,"" Mr Qeithy says. ""A friend told me he would not take the job even if he was offered 7,000 riyals.""

The crackdown is meant to lower the kingdom's unemployment rate

In recent years, laws have been toughened in an attempt to regulate Saudi Arabia's estimated nine million foreign workers, who make up about a third of its population.

""The overwhelming majority, which is about seven million, are working legally in the kingdom,"" Adnan Mandora, the secretary general of Jeddah's chamber of commerce, told the BBC.

""However, we have to admit that we were taken unawares by the massive figure of two million illegal migrant workers, who created a black market.""

Mr Mandora rejects accusations that the government is being impatient and reckless.

""The new measures actually came into force in December 2012, but we put them on hold after the turmoil created by deporting tens of thousands of such workers,"" he says.

""Then, King Abdullah issued a decree to grant all private companies and businesses operating in the kingdom up to seven months to put their illegal workforce in order. That ultimatum, which expired in July, was followed by a four-month notice to either leave the country or face arrest and deportation.""

The main aim of the crackdown has been to create new jobs for Saudi citizens.

The official unemployment rate hovers around 12%, perhaps surprisingly for an oil-rich country that is considered to have one of the strongest economies in the Arab world. Unemployment among the young is believed to be twice as high.

The government has also begun imposing penalties on companies whose workforces do not include a certain percentage of Saudi nationals. It has also imposed a ban on foreigners in some professions and restrictions on firms that supply imported labour.

Nearly half of those detained and then deported have been women

Other Gulf states have introduced similarly tough legislation in recent years in an attempt to reduce their reliance on foreign workers.

Some argue that the Saudi authorities are partly to blame for having helped create a parallel labour market that operates on the wrong side of the law.

""Red tape, the expensive process to get expatriates, and the limited quotas of visas for foreign workers that are largely secured by well-connected companies, have all contributed to creating this world of clandestine workers,"" says Hassan al-Sobhi, an economist and journalist at the al-Madina newspaper.

Mr Sobhi says the illegal migrants have also been victims of violations of the visa-sponsorship system used in several Gulf states, which requires immigrants to be employed by a kafil, or sponsor, which could be an individual or a company.

""Greedy and corrupt sponsors should be held accountable for selling visas to brokers, who in turn take charge of foreign workers and impose a monthly levy on their salaries. The illegal levy continues after their visas expire in return for not reporting them to the authorities,"" he adds.

The system gives the kafil the right to cancel the contract with a migrant worker at any time, and there is no way of challenging such a decision through official channels.

The crackdown on illegal workers has sparked a heated debate both on the streets of Saudi Arabia and on social media networks.

""It will have a positive effect on our country security-wise, socially and economically. It is also a historical opportunity for the sons of our country to replace the illegal workers,"" Khalid al-Ammar wrote on Twitter.

But his compatriot, Abu Azouz el-Shamail, argued that Saudis would not be able to fill the void created by the exodus of migrant workers, skilled or unskilled.

""The government will deport 100,000 workers and two million will come in to replace them. They leave via the immigration gate and re-enter via the new workers gate,"" he explained.",UK,
https://www.bbc.co.uk/news/articles/ckgjd9933k9o,Licence bid for bar that had illegal workers delayed,2025,"The hearing will now be heard next month

A decision on whether a company should be able to sell alcohol at a chicken bar where illegal workers were found has been delayed.

The permission for Chicken N Beer in Stanfield Road, Bournemouth, was revoked in May after immigration officialssaw a man and a woman run out of it in February.

Cloud Brands Ltdhas applied for a new licencebut Dorset Police said it had ""significant concerns"" about the relationship between its owner and the man previously responsible for the bar.

The application was expected to be decided by Bournemouth, Christchurch and Poole (BCP) Council's licensing sub-committee earlier but that was adjourned until 27 August so all parties could be represented.

Do you have a story BBC Dorset should cover?

You can followBBC DorsetonFacebook,external,X (Twitter),external, orInstagram,external.",England,Dorset
https://www.bbc.co.uk/news/uk-england-surrey-25153642,Four illegal workers arrested in Surrey raids,2013,"Four men have been arrested in a shop and takeaway in Surrey after raids by immigration enforcement officers.

Two Indian men, aged 40 and 47, who had overstayed their visas were arrested at Woldingham Village Stores on Wednesday.

A 24-year-old Sri Lankan national and a 26-year-old man from Pakistan were arrested later at Papa John's in Banstead High Street.

The Home Office said both men working in the pizza takeaway were in breach of their visa conditions.

The businesses were served with civil penalty warning notices.",England,Surrey
https://www.bbc.co.uk/news/uk-england-northamptonshire-11394649,Six illegal workers found at Wellingborough firm,2010,"Almost half the staff of a business in Northamptonshire have been found to be illegal workers, the UK Border Agency has said.

Officers, supported by police, raided Wellingborough Mail centre in Fleming Close on Tuesday afternoon.

Checks on the 16 people working at the mail distribution depot revealed that six Indian nationals, all men, were immigration offenders.

The UK Border Agency is now working to remove all six from the UK.

Four of the men, aged 44, 37, 36 and 27, were failed asylum seekers, the UK Border Agency said.

A 35-year-old and a 40-year-old were working in breach of valid student visas.",England,Northamptonshire
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-27187157,'Illegal workers' detained in Kirkwall and Wick,2014,"Sixteen men have been detained by immigration enforcement officers after an operation in the north of Scotland.

Three restaurants - Dil Se and Indian Garden, both in Kirkwall in Orkney, and Spice Tandoori in Wick - were targeted.

Fifteen Bangladeshi men and a Nepalese man, aged between 23 and 47, were detained.

A Home Office spokesman said the business owners involved faced large fines if they could not prove that proper checks were carried out.",Scotland,Scotland Politics
https://www.bbc.co.uk/news/uk-england-humber-12757942,Three arrests in Hull illegal worker raids,2011,"Three men have been arrested in an operation targeting illegal workers in Hull restaurants.

The UK Border Agency raided restaurants where it was suspected they were using illegal workers.

Two Bangladeshi men were arrested at the Bengal Lounge on Princess Avenue and a Chinese man was arrested at The Great Wall on Newstead Street.

Two men have been detained for deportation. The restaurants were fined Â£10,000 for each illegal worker.

A 31-year-old Bangladeshi man was detained for deportation after his visa was found to have expired.

A 22-year-old was arrested for not having permission to work and released on bail.

The Chinese man, 30, suspected of entering the UK illegally was arrested and detained while plans are made to send him home.

Alison Hardie, from the UK Border Agency said: ""It is vital for businesses taking on foreign staff to ensure that they have permission to work.

""Employers who ignore their responsibilities and do not make the necessary checks are taking jobs away from those entitled to work and face serious financial penalties.""

In 2010 more than 1,350 people were returned to their home countries from across Yorkshire and the Humber region for working illegally.",UK,
https://www.bbc.co.uk/news/articles/cwy8ee2w73jo,Illegal working and streams of taxis - BBC gains rare access inside asylum hotels,2025,"Migrants cooking meals in dangerous conditions in their rooms and evidence of black market work have been uncovered by the BBC, in rare access inside asylum hotels.

We went into four hotels, witnessing first-hand the lives of asylum seekers - some of whom have been living in cramped rooms for years and, in that time, have given birth to babies.

Migrants who had been moved from one part of the country to another told us they were sometimes forced to travel long distances back to attend NHS appointments  in taxis costing hundreds of pounds.

Housing Minister Matthew Pennycook said the BBC's findings confirmed the government must ""go faster"" in ending the use of asylum hotels, looking at ""all options including military sites"".

Smoke alarms covered with plastic bags as residents cooking meals used electric hobs in bathrooms

One asylum seeker who told us he had taken a 250-mile journey to visit a GP, with the driver telling him the cost to the Home Office was Â£600

A 12-year-old girl living in a hotel who had spent three-quarters of her life in the asylum system. ""Once we get settled in a place, then they move us,"" she said

Some asylum seekers saying they had no choice but to work illegally for as little as Â£20 a day to pay off debts to people smugglers

Our snapshot of conditions inside the four hotels raises wider questions for the government, with a large backlog of asylum claims having led to a reliance on this costly emergency accommodation for tens of thousands of people.

We asked the government how much it spends on taxi travel for asylum seekers through a Freedom of Information Act request, but the Home Office told us it does not keep these figures.

Mr Pennycook told BBC Radio 4's Today programme that it was ""questionable"" why asylum seekers needed to take such long taxi journeys and said the government would ""look into those cases"". But he said asylum seekers were not ""ordinary citizens just jumping on a bus"".

Asked why asylum seekers who had lost appeals still had access to the NHS, the minister said the government was tightening legislation ""so that our immigration rules are no longer abused"", because some people ""cycle regularly"" between multiple appeals.

All the names of the hotel residents and staff Sue Mitchell met have been changed to protect their identities

In one of the hotels, as I eat a meal cooked on the floor of a shower, I realise nothing has prepared me for what life is like for the residents of an asylum hotel.

I have been invited to join Kadir and his family for dinner - not in the hotel restaurant, but up in the rooms where he lives with his wife, Mira, and their three children.

An electric cable, covered in thick insulating tape, has been extended into the bathroom. Behind the door, Mira is crouching over a small cooker in the shower tray. Pans are precariously placed on a hob and she is stirring away.

As a pan full of oil starts to spit, I worry about the smoke alarm, but I needn't bother. The sensor in the room has been sealed tight with plastic bags.

To avoid the smoke alarm being triggered by cooking, a sensor is covered with plastic bags

This set-up is illegal and unsafe, but Kadir tells me his family would rather take the risk and make their own meals, than settle for the free hotel restaurant fare provided.

He dismisses that as ""chips and chicken nuggets"" and says hotel residents have complained it makes them feel ill.

The smell of herbs and spices wafting through the corridors seems to suggest they are not the only ones who feel this way.

""Everybody, they're cooking in their rooms like this,"" claims Kadir. ""We all do it, but we do it undercover.""

Some of the asylum seekers cook meals inside their hotel rooms

Of the four hotels I visited this summer for File on 4 Investigates, two sites accommodated families, while the others were for single people - most of them men.

But the stories in every hotel were similar.

To protect the safety of residents and staff, I am not saying where the hotels are.

I heard from families who have been waiting in the UK for nearly a decade for their cases to be decided - and from people who have had babies in the misguided belief that doing so will automatically guarantee mother and child being given British passports.

There were uplifting stories of human spirit - including an elderly couple, both with serious health problems, who still managed to help others in their hotel with food and emotional support.

But, at the same time, I have seen signs of hotel residents working illegally in the black economy and discovered that the asylum system appears to require an extraordinary number of taxi journeys.

August 2025: Protesters call for the closure of an asylum hotel in Epping, Essex

The government has pledged to end the use of asylum hotels by 2029. They currently houseabout 32,000 people across the UK,external, down from 51,000 in 2023.

Asylum hotels - including two of those I visited - have become a focus for vocal and sometimes violent protests this summer, after a resident of one hotel in Epping, Essex, sexually assaulted a 14-year-old girl.

Journalists aren't normally allowed inside the hotels, but I gained access through migrant contacts who had made the journey across the English Channel from France.

The hotels were never intended to be used like this. The rooms look smart on review sites on the internet - with sofas, televisions, double beds, ensuite bathrooms. Everything is there, and you would be pleased if one was yours for a couple of nights.

What the pictures don't show is the wear-and-tear and the build-up of possessions that come from continuous occupancy over months and years.

Where reception once was, there are now security desks. Outside, there are bollards and warnings that the public aren't allowed in.

In recordings made as demonstrations unfold, Sue Mitchell takes listeners into the closed world of the migrant hotels.

Listen now BBC Sounds or on Tuesday 23 September at 20:00 on BBC Radio 4

At the hotels housing families, I am struck by the number of prams in the reception areas, and by how many babies and toddlers there are. With little or no communal space, younger children are left to play in empty corridors.

In one of the hotels, a friendly security guard, Curtis, shows me a makeshift running track he has set up for the children in an unused car park - and the bikes in the storeroom he has found and repaired.

When I ask the Home Office how many children have been born in asylum hotels, it tells me there are no figures available.

One of the first babies I meet is proudly held aloft by his father - they arrived from Somalia just weeks earlier and he tells me this is a ""British baby"", born on ""British soil"", who will, one day he believes, hold a British passport.

This is not, in fact, the case. The Home Office can still deport asylum seekers who have babies in the UK, although, according to Jon Featonby of the Refugee Council, there are extra safeguards which make it harder to forcibly remove them.

Kadir and Mira - the couple who cooked me a meal - have also had a baby since being in the UK. Kadir says he, his wife and their two older children were forced to flee Iraq. In his home country, Kadir says he had worked as a translator but was targeted by criminals.

The family has been moved between different hotels all over the UK since they arrived nine years ago. The Home Office initially rejected Kadir's case because of what it said was lack of proof. Two unsuccessful appeals followed. A third is currently under way.

The family occupies two adjoining hotel rooms - one for Kadir, Mira and their baby, and the other for their 12-year-old daughter, Shayan, and 14-year-old son, Roman.

Some children in the hotels have spent their whole lives there

Kadir says he wants to work, but won't do so illegally. However, he says he knows plenty of hotel residents who seek to supplement the Â£9.95 a week they receive from the government.

Kadir introduces me to Mohammed, who arrived from Afghanistan a few weeks ago.

Mohammed fixed up a job before he even hit UK soil, he says, as his cousin was already here and working illegally. He is now earning Â£20 a day for shifts that he says can last 10 hours, sometimes longer.

When I challenge Mohammed on why he is breaking the law, he says he has no choice because his family owes money to people-smugglers. It is a story I hear from other asylum seekers too.

Mohammed wants to send money back to his wife in the hope that one day - if he is allowed to remain in the UK - she will be able to join him.

In all four migrant hotels I visit, there are men and women coming and going at times that suggest they are working. Sometimes, delivery bikes are parked around the side of the buildings and occasionally vans pick people up.

In July, the Home Office conducted a UK-widecrackdown on illegal delivery drivers,external. It says 1,780 individuals were stopped and spoken to, leading to 280 arrests for illegal working activity. â¯A total of 53 people are now having their support reviewed as a result.

Staff in the hotel tell me it isn't their job to check these things, but security guard Curtis says he is not surprised. ""You've got nothing to occupy these guys. So of course, they're going to go out there and work.""

There seems to be a constant stream of cabs arriving and leaving the four sites I visit - although the Home Office says it doesn't have figures for the amount of money it spends on taxis at asylum hotels.

While residents are issued with a bus pass for one return journey per week, for any other necessary travel - for example, a visit to the doctor - taxis are called.

Proof of an upcoming appointment needs to be shown at the reception desk, where a taxi is booked on an automated system. Public transport or walking is not presented as an option.

This can result in some unusually long journeys and others that are unusually short.

For instance, when migrants move between hotels, they sometimes keep the same NHS doctors - especially for GP referrals. Kadir says a knee problem meant he was told to take a 250-mile taxi ride to see the consultant who had treated him at his old address. He says the taxi driver told him the return journey cost Â£600.

""Should the Home Office give me the ticket for the train? This is the easy way, and they know they spend too much money,"" Kadir says. ""We know as well, but we don't have any choice. It's crazy.""

I accompany Mira and Shayan as they go for a walk to a local chemist to pick up a prescription. It means braving a line of protesters shouting ""Go home!"" at them. They keep their heads down as police escort them through.

Later, I ask 12-year-old Shayan how she feels about the protests.

She says she wants to engage with the protesters and is frustrated the hotel staff won't allow her: ""Me and my friends have always wanted to go up to them and speak to them face-to-face. What is their problem with the kids as well?""

Shayan and her brother say they are often reluctant to take the school bus that comes to collect them each weekday. ""You never know what [the protesters] will do to the bus,"" she says, adding that she is afraid one of them might try to board it.

She wants to stay in the UK, she says, but her life so far has been spent in uncertain circumstances: ""Once we get settled in a place, then they move us, and then we've got to learn where we come from, like, learn that area, go to a new school, make new friends, and then once we've done that, they move us again.""

The Home Office says it is identifying more suitable relocation sites for asylum seekers, such as disused buildings and former military facilities.

In the meantime, ""we expect all providers to uphold the highest standards in preserving the safety, security, and wellbeing of those in their care"", said a spokesperson.

Since talking to me at the asylum hotel, Kadir and his family have been told they are to be moved on once more - to two hotels in different cities. Kadir and his baby daughter have been offered accommodation in one hotel, and Mira, Shayan and Roman in another, nearly 200 miles away.

But they are refusing to go. Kadir has already been told he has lost his weekly benefit and there is a chance the family will be deemed to have made themselves intentionally homeless.

The future for the family - like many other asylum seekers - remains anything but certain.

Your Voice: What story do you want BBC News to cover?",England,Scotland
